item_id
92586029
104957661
94997866
103083629
106851202
103843402
95410457
90517654
93934557
102325271
102696961
103682676
101095375
102469573
101118465
99650266
101798419
96390775
106308444
98565113
106811615
103478640
90549151
90533208
93603628
92396816
94154480
93525781
92534093
93280573
102298303
96282582
106429679
99001085
105091802
106650909
92630735
94550055
93710141
94117940
97986848
93265079
91220564
99718124
107245652
90666224
105189771
94381481
102414211
98631250
100857355
94161769
106335670
101069186
105328382
97928497
90384653
94678313
95485893
95684511
103750633
106880083
92487280
104518156
94250343
106629171
106481981
100906929
101616548
93241204
103533704
96436048
106334917
102521182
106323895
96135991
105717908
100827220
95581718
107112811
98443742
99136669
103918324
94356896
102640263
105232229
92723317
105810963
102816106
93820250
96512213
96350607
95492051
95714721
99269322
104289829
96403809
105993549
105550754
103519721
100831444
103592311
102901076
105193218
105376987
104522233
92839608
99271152
97839236
99172682
101038601
100984021
95346795
101313722
100902872
92172216
90604518
103943161
104030748
106274773
92394887
95142440
106240572
92153828
95360462
98505323
101622201
100151359
96089183
106599675
95211151
97997410
92009866
104861464
92619438
91555077
99139689
103173458
99785222
97273115
104477676
98337931
105993552
96677302
106311045
99688113
106205521
104963695
106274541
102417744
105734681
96604416
101316135
105866556
104494629
99788182
93176207
96175318
90968526
106833134
105626175
106274093
96136305
99687909
99221787
100830813
101297154
100931469
104431571
106374159
91408956
103347842
97657451
92615636
95617312
95106740
97340890
99172708
102305166
104509312
104403803
106758076
94568497
102335621
106579175
106684053
97647639
106002292
101848150
96877318
95931154
104861422
105602795
95917027
93733971
93002812
105646033
98663752
93280241
105537019
98442754
105115301
103249111
90793744
93280571
94943084
100100732
102368347
101756700
95177110
98790062
98396227
98493273
104090619
99502950
91630693
103018784
105023176
104062139
105156006
103030698
97110987
96596870
105385271
98614848
99308687
96951122
106032450
96623911
98052711
106003559
103327643
105429580
104237909
95393913
102349007
105960443
96829827
105168109
101409677
91195375
98962087
95085442
106155981
107208055
106714701
106681229
106227648
104975760
95615635
98263388
94797350
104138190
90408098
103786804
106496510
105997530
99776819
96545360
94663590
102255665
93438037
103551281
105559616
96992663
91114863
91936304
102723138
92215762
92563147
104749143
94498920
104565162
95953067
90705490
106149628
96550152
95880796
95177077
99172665
106331200
104673083
91136484
92511968
91841217
98488956
93907638
92746928
99842209
106597274
94695908
94668820
94020823
94348574
96549861
95231052
100472205
105763604
97809588
91588873
101759208
104860551
107157637
96559822
90783293
98541055
99115193
90560425
107055888
104562233
101895052
100621183
93814327
102718142
99084841
105598471
96823356
96435729
97142372
95659893
96013355
98155236
92744010
104684121
101593423
96532777
98881947
90548041
99502945
105178366
90378682
106574162
97844500
102759230
96815511
102396313
101763166
99127450
90934432
105993352
94289963
93319204
102280718
104641814
94989027
98655403
91942579
101303292
102599810
96648754
104033200
96325566
99602315
91259325
92917819
106896074
105097458
90784762
97793134
98735818
96421171
102156412
107293787
101148638
98486108
102124722
94595192
105358584
102037254
101641959
91553074
103284001
96013768
97557996
105749454
94360372
104268929
92475424
99324406
95204570
104732496
106309993
102515780
93476021
93210742
104024790
104943218
97593873
105999859
103277278
93697384
107037501
99125778
107167011
102726588
92640277
92468211
92748412
107195868
96297060
106305441
97565497
102127815
97985440
96378054
101629602
93375546
97341463
92399287
106192164
91258434
101241247
97789232
94874996
91424278
90670278
103580586
95262884
95643396
94352296
97901874
106266468
97318424
92697322
91322680
101884468
101842986
95737451
98878347
101531122
93838017
90810537
99940769
107160698
96540344
103464013
97881971
93548121
105895665
104719627
100302412
107056951
92910301
103407490
103576419
102946320
96207083
101801853
94801237
91440224
105177487
98105711
105501954
95142436
101317779
105047245
97987711
104987041
92828395
104860999
99300535
91341493
96167500
105509589
91005603
97619983
95465231
93013863
93176041
105137086
99857689
92881132
102658351
102253262
107227398
98206761
94236614
106010215
101241426
101066521
101344273
92030139
99048618
101618608
98966478
105750048
106705723
100145427
104216015
96351491
98203178
91058377
98232550
101128181
90884595
105779003
90816774
93291995
90677802
94619309
99842004
96567428
97710875
104645392
93126111
95215816
90667291
99840860
106516159
105532647
99687910
103452704
95810251
102563834
92121672
96591299
100082966
102858570
91031516
93108785
90335585
104719914
93174202
97613735
101699736
96092364
101320793
105833744
99070250
104777453
97666232
96816239
90550235
101420301
100647734
94660510
106149792
105147134
104136173
106462338
104042892
98784548
96864474
98473623
105831088
106655359
103600245
100524938
102773535
101696935
92537576
103284396
90394507
98614849
90509224
101622871
103561871
90578908
94351613
98285165
105402494
93036628
98086554
106274551
95545210
103749461
101062068
103370883
96708615
95360423
94115610
91344754
102152740
92453417
91892391
92885511
100269728
96431329
97332525
98647810
99508775
106752226
98592441
103274076
90955311
92664347
98380244
95197233
100414953
104001610
91965258
106105805
106505774
105003793
91321150
101673038
91568318
103080969
106279420
93681613
103882478
94433784
104777258
93670111
90292752
96418621
91985761
104057371
98055187
92723316
96894483
97627554
90409398
95725142
93720500
95231840
92601828
103741304
100162472
90475583
105378637
107177762
103327640
102731228
96780764
96591295
92236829
99809343
105020711
97314676
106026248
106205394
104036900
106307962
91246351
91660702
105313207
93092105
105504278
93881807
103621489
103911461
101825950
99892823
92821688
90508767
99408732
102227747
93546802
101536513
91038808
100811547
104114707
99875493
100942256
106692690
103790076
99287730
99323514
102628422
99761406
98368400
95274555
105944491
102183639
104846494
101327543
103464035
95888892
107046288
105336895
98111623
94632746
92423914
105620333
91107357
92752826
92280724
93238920
97340867
106804373
106710038
106710042
97656806
98009509
101914766
92432933
96487211
105668393
102455478
101376475
92204186
101652455
92839442
102571575
99315158
104038901
94921163
105348340
92657188
90594673
93340980
98870632
99659269
106240569
101758192
95495564
105253146
101195245
102297475
106412031
102928028
93694396
93192817
92119228
96180160
103424616
93829563
92602478
106202509
97157203
95807434
107140917
91436600
97046878
106934043
103940169
100837669
104655581
92420705
107287392
95150304
91513279
91829202
90391897
102272224
97075021
90500177
92472695
102037321
104833527
95348596
91590310
91368110
101602478
106697180
106200090
100689999
93268965
103218664
95956028
103465712
94607149
101095263
105569046
107195024
107165135
105279635
93836271
97623815
103843407
106132618
95956110
101326187
94431958
102291817
99479324
103642126
106311094
99805063
103804916
91764310
95747719
99309024
92668353
105624158
104521888
105140010
95594487
98543031
104058103
104777787
98525462
101618607
94921509
96353436
91498697
92038436
93147311
106907963
104225957
99947120
95176546
99954865
101361209
102209940
96571069
92415947
91601571
92337726
99456733
103978488
102853745
98746758
97623743
105817043
103329119
100603447
101195774
104276003
105981741
104448198
101104697
105556487
101620477
106695414
105187518
93384819
99746273
106511837
91220524
103810518
92874888
106844293
95614706
105456873
102412919
98961006
93070340
92511641
105999881
97699004
94141989
92591854
105394636
106283147
97773920
97314669
101734007
101193351
104365232
107167588
97722374
93868168
105779258
99957756
98249937
95137310
103762671
103266349
93744973
94382239
98839739
93241138
92537563
95807427
107108385
98377110
102211137
101940682
99894495
91772314
99240418
106422459
91532014
95059801
92603127
103530815
95283477
101100007
101216282
94810093
98007498
96086518
93327975
103848469
91790111
94311151
95229565
93245683
